2022-01-21T18-08-01,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,,20,,
2022-01-24T09-15-30,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,,20,,
2022-01-25T09-23-26,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-26T07-35-52,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-27T14-49-32,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-28T09-28-02,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-28T13-55-27,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-28T14-38-48,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-28T15-43-02,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-01-28T17-11-19,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-02-01T09-23-15,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-02-02T09-09-05,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-02-04T09-14-55,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-02-07T09-54-34,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,,
2022-02-09T09-41-46,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-10T21-04-53,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-14T09-23-55,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-15T10-17-36,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-16T08-11-48,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-16T08-23-53,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-16T18-37-01,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-18T15-54-16,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/07/2022 12:00:00 AM
2022-02-18T16-04-21,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-03-03T09-56-49,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-03-03T10-04-44,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-03-08T14-40-56,00705,Hospital Menonita Aibonito (OPD),01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,40,03/07/2022 12:00:00 AM
