2021-12-30T09-20-52,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2022-01-03T16-32-58,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,,20,,
2022-01-03T16-32-58,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,,20,,
2022-01-04T16-56-44,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,,20,,
2022-01-04T16-56-44,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,,20,,
2022-01-04T16-56-44,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,,20,20,01/03/2022 12:00:00 AM
2022-01-04T18-34-57,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,,20,,
2022-01-04T18-34-57,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,,20,20,01/03/2022 12:00:00 AM
2022-01-04T18-34-57,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,,20,,
2022-01-05T18-07-41,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM
2022-01-05T18-07-41,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,,20,,
2022-01-05T18-07-41,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,,20,,
2022-01-07T08-09-36,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,,20,,
2022-01-07T08-09-36,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,,20,,01/06/2022 12:00:00 AM
2022-01-07T08-09-36,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,,20,,
2022-01-10T10-10-35,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,20,01/07/2022 12:00:00 AM
2022-01-10T10-10-35,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,0,01/07/2022 12:00:00 AM
2022-01-10T10-10-35,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,
2022-01-11T08-35-31,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM
2022-01-11T08-35-31,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,14,01/10/2022 12:00:00 AM
2022-01-11T08-35-31,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,,20,,
2022-01-11T08-35-31,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,18,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,14,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,19,01/11/2022 12:00:00 AM
2022-01-12T08-07-48,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,16,01/11/2022 12:00:00 AM
2022-01-12T08-07-48,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,,20,,
2022-01-13T10-07-11,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,,20,,
2022-01-13T10-07-11,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,15,01/12/2022 12:00:00 AM
2022-01-13T10-07-11,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,,20,,
2022-01-13T10-07-11,96819,Kokua Kalihi Valley,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,19,01/12/2022 12:00:00 AM
2022-01-13T10-07-11,96819,PHARMERICA - HONOLULU 964,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,11,01/12/2022 12:00:00 AM
2022-01-14T15-37-26,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,,
2022-01-14T15-37-26,96819,Kaiser Foundation Hospital,01/12/2022 12:00:00 AM,12/31/2021 12:00:00 AM,80,13,01/14/2022 12:00:00 AM
2022-01-14T15-37-26,96819,PHARMERICA - HONOLULU 964,01/12/2022 12:00:00 AM,,40,11,01/14/2022 12:00:00 AM
2022-01-14T15-37-26,96819,Kokua Kalihi Valley,01/12/2022 12:00:00 AM,01/06/2022 12:00:00 AM,40,18,01/14/2022 12:00:00 AM
2022-01-14T15-37-26,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,,20,,
2022-01-19T08-05-28,96819,Kaiser Foundation Hospital,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,80,7,01/18/2022 12:00:00 AM
2022-01-19T08-05-28,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-19T08-05-28,96819,PHARMERICA - HONOLULU 964,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,40,31,01/18/2022 12:00:00 AM
2022-01-19T08-05-28,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,,20,,
2022-01-19T08-05-28,96819,Kokua Kalihi Valley,01/12/2022 12:00:00 AM,01/06/2022 12:00:00 AM,40,18,01/17/2022 12:00:00 AM
2022-01-19T08-05-28,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,,
2022-01-21T18-08-01,96819,Kokua Kalihi Valley,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,40,38,01/18/2022 12:00:00 AM
2022-01-21T18-08-01,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,,
2022-01-21T18-08-01,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-21T18-08-01,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-01-21T18-08-01,96819,Kaiser Foundation Hospital,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,80,66,01/20/2022 12:00:00 AM
2022-01-21T18-08-01,96819,PHARMERICA - HONOLULU 964,01/12/2022 12:00:00 AM,01/06/2022 12:00:00 AM,40,28,01/20/2022 12:00:00 AM
2022-01-24T09-15-30,96819,Kaiser Foundation Hospital,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,80,66,01/20/2022 12:00:00 AM
2022-01-24T09-15-30,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-24T09-15-30,96819,PHARMERICA - HONOLULU 964,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,40,27,01/21/2022 12:00:00 AM
2022-01-24T09-15-30,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,,
2022-01-24T09-15-30,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-01-24T09-15-30,96819,Kokua Kalihi Valley,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,40,37,01/21/2022 12:00:00 AM
2022-01-25T09-23-26,96819,Kokua Kalihi Valley,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,60,37,01/23/2022 12:00:00 AM
2022-01-25T09-23-26,96819,Kaiser Foundation Hospital,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,140,44,01/24/2022 12:00:00 AM
2022-01-25T09-23-26,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-25T09-23-26,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-25T09-23-26,96819,PHARMERICA - HONOLULU,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,60,24,01/24/2022 12:00:00 AM
2022-01-25T09-23-26,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,,
2022-01-26T07-35-52,96819,PHARMERICA - HONOLULU,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,60,24,01/25/2022 12:00:00 AM
2022-01-26T07-35-52,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-26T07-35-52,96819,Tripler Army Medical Center,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,20,,
2022-01-26T07-35-52,96819,Kaiser Foundation Hospital,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,140,38,01/25/2022 12:00:00 AM
2022-01-26T07-35-52,96819,Kokua Kalihi Valley,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,60,37,01/25/2022 12:00:00 AM
2022-01-26T07-35-52,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-27T14-49-32,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-27T14-49-32,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,34,01/26/2022 12:00:00 AM
2022-01-27T14-49-32,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,21,01/26/2022 12:00:00 AM
2022-01-27T14-49-32,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-27T14-49-32,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/12/2022 12:00:00 AM,40,,
2022-01-27T14-49-32,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,37,01/25/2022 12:00:00 AM
2022-01-28T09-28-02,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,30,01/27/2022 12:00:00 AM
2022-01-28T09-28-02,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,21,01/27/2022 12:00:00 AM
2022-01-28T09-28-02,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,37,01/27/2022 12:00:00 AM
2022-01-28T09-28-02,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-28T09-28-02,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/12/2022 12:00:00 AM,40,,
2022-01-28T09-28-02,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-28T13-55-27,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,30,01/27/2022 12:00:00 AM
2022-01-28T13-55-27,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,21,01/27/2022 12:00:00 AM
2022-01-28T13-55-27,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,37,01/27/2022 12:00:00 AM
2022-01-28T13-55-27,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-28T13-55-27,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/12/2022 12:00:00 AM,40,,
2022-01-28T13-55-27,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-28T14-38-48,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,30,01/27/2022 12:00:00 AM
2022-01-28T14-38-48,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,21,01/27/2022 12:00:00 AM
2022-01-28T14-38-48,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,37,01/27/2022 12:00:00 AM
2022-01-28T14-38-48,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-28T14-38-48,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/12/2022 12:00:00 AM,40,,
2022-01-28T14-38-48,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-28T15-43-02,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,30,01/27/2022 12:00:00 AM
2022-01-28T15-43-02,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,21,01/27/2022 12:00:00 AM
2022-01-28T15-43-02,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,37,01/27/2022 12:00:00 AM
2022-01-28T15-43-02,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-28T15-43-02,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/12/2022 12:00:00 AM,40,,
2022-01-28T15-43-02,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-01-28T17-11-19,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,25,01/28/2022 12:00:00 AM
2022-01-28T17-11-19,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,40,01/28/2022 12:00:00 AM
2022-01-28T17-11-19,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,37,01/27/2022 12:00:00 AM
2022-01-28T17-11-19,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/12/2022 12:00:00 AM,40,,
2022-01-28T17-11-19,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-01-28T17-11-19,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-02-01T09-23-15,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-01T09-23-15,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,36,01/31/2022 12:00:00 AM
2022-02-01T09-23-15,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/21/2022 12:00:00 AM
2022-02-01T09-23-15,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,60,,
2022-02-01T09-23-15,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,180,50,01/31/2022 12:00:00 AM
2022-02-01T09-23-15,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,36,01/30/2022 12:00:00 AM
