2022-05-17T05-27-38,52627,Walgreens Store #11759,NLP,NLP,NLP,19,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,52627,WALGREENS STORE #11759,NLP,NLP,NLP,17,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-22T09-07-10,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,52627,WALGREENS STORE #11759,NLP,NLP,NLP,15,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,Hy-Vee Pharmacy (1202),NLP,NLP,NLP,20,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,52627,WALGREENS STORE #11759,NLP,NLP,NLP,34,05/23/2022 12:00:00 AM
