2021-12-28T13-50-20,73505,Walmart Pharmacy #5071,12/24/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,73505,Walmart Pharmacy #5071,12/24/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,73505,Walmart Pharmacy #5071,12/24/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,,,
2021-12-30T09-20-52,73505,Walmart Pharmacy #5071,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,,,
2022-01-03T16-32-58,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,
2022-01-03T16-32-58,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,,
2022-01-04T16-56-44,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,
2022-01-04T16-56-44,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,,
2022-01-04T18-34-57,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,
2022-01-04T18-34-57,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,,
2022-01-05T18-07-41,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,,
2022-01-05T18-07-41,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,
2022-01-07T08-09-36,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,,60,,
2022-01-10T10-10-35,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,53,01/07/2022 12:00:00 AM
2022-01-10T10-10-35,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,53,01/07/2022 12:00:00 AM
2022-01-11T08-35-31,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,5,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,39,01/11/2022 12:00:00 AM
2022-01-13T10-07-11,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,39,01/11/2022 12:00:00 AM
2022-01-14T15-37-26,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,0,01/14/2022 12:00:00 AM
2022-01-19T08-05-28,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,0,01/17/2022 12:00:00 AM
2022-01-19T08-05-28,73505,COMANCHE COUNTY MEMORIAL HOSPITAL,01/13/2022 12:00:00 AM,,20,0,01/12/2022 12:00:00 AM
2022-01-21T18-08-01,73505,COMANCHE COUNTY MEMORIAL HOSPITAL,01/13/2022 12:00:00 AM,,20,20,01/19/2022 12:00:00 AM
2022-01-21T18-08-01,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,1,01/19/2022 12:00:00 AM
2022-01-24T09-15-30,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,0,01/20/2022 12:00:00 AM
2022-01-24T09-15-30,73505,COMANCHE COUNTY MEMORIAL HOSPITAL,01/13/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,20,01/20/2022 12:00:00 AM
2022-01-25T09-23-26,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,1,01/24/2022 12:00:00 AM
2022-01-25T09-23-26,73505,COMANCHE COUNTY MEMORIAL HOSPITAL,01/13/2022 12:00:00 AM,01/20/2022 12:00:00 AM,40,20,01/24/2022 12:00:00 AM
2022-01-26T07-35-52,73505,Walmart Pharmacy #5071,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,0,01/25/2022 12:00:00 AM
