2022-03-08T14-40-56,21042,Walgreens Store #15553,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,60,60,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,21042,Walgreens Store #15553,NLP,NLP,NLP,59,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,21042,Walgreens Store #15553,NLP,NLP,NLP,58,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,21042,Walgreens Store #15553,NLP,NLP,NLP,58,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-23T08-41-43,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,21042,Walgreens Store #15553,NLP,NLP,NLP,97,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,21042,CVS Store #02043,NLP,NLP,NLP,16,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,21042,LifeLine Specialty Pharmacy,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,21042,Walgreens Store #15553,NLP,NLP,NLP,57,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,21042,LifeLine Specialty Pharmacy,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
