2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-23T07-42-39,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-24T05-46-03,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-25T05-39-27,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-26T07-59-29,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-26T07-59-29,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-26T07-59-29,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-27T05-48-57,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
2022-05-28T05-34-18,91007,ARCADIA MEDICAL PHARMACY,NLP,NLP,NLP,,
