2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-23T07-42-39,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-24T05-46-03,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-25T05-39-27,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-26T07-59-29,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-26T07-59-29,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-26T07-59-29,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-27T05-48-57,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-28T05-34-18,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-29T05-31-58,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-30T05-32-42,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-05-31T08-56-01,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
2022-06-01T05-37-50,72762,Walmart Pharmacy #4108,NLP,NLP,NLP,,
