2022-02-02T09-09-05,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,,24,,
2022-02-04T09-14-55,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,,24,,
2022-02-07T09-54-34,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,,24,,
2022-02-09T09-41-46,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-16T18-37-01,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-18T15-54-16,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-22T09-09-37,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-24T09-51-18,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-03-03T09-56-49,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-03-03T10-04-44,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-03-08T14-40-56,30286,UPSON REGIONAL MEDICAL CENTER,01/31/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
