2022-02-02T09-09-05,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,,24,,
2022-02-04T09-14-55,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-07T09-54-34,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-09T09-41-46,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-16T18-37-01,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-18T15-54-16,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-22T09-09-37,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-02-24T09-51-18,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-03-03T09-56-49,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-03-03T10-04-44,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
2022-03-08T14-40-56,25309,The Rheumatology Group,01/27/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,,
