2021-12-28T13-50-20,17045,WELLSPAN YORK HOSPITAL,12/20/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,17045,WELLSPAN YORK HOSPITAL,12/20/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,17045,WELLSPAN YORK HOSPITAL,12/20/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2021-12-30T09-20-52,17045,WELLSPAN YORK HOSPITAL,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM,,,
2022-01-03T16-32-58,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-03T16-32-58,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,,48,,
2022-01-04T16-56-44,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T16-56-44,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,,48,,
2022-01-04T18-34-57,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T18-34-57,17045,WELLSPAN YORK HOSPITAL,12/29/2021 12:00:00 AM,,48,,
2022-01-05T18-07-41,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-05T18-07-41,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,,72,,
2022-01-07T08-09-36,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,,72,,
2022-01-10T10-10-35,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-10T10-10-35,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,01/05/2022 12:00:00 AM,72,,
2022-01-11T08-35-31,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-12T08-07-48,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-13T10-07-11,17045,WELLSPAN YORK HOSPITAL,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-14T15-37-26,17045,WELLSPAN YORK HOSPITAL,01/12/2022 12:00:00 AM,12/28/2021 12:00:00 AM,96,,
2022-01-19T08-05-28,17045,WELLSPAN YORK HOSPITAL,01/12/2022 12:00:00 AM,12/28/2021 12:00:00 AM,96,,
2022-01-21T18-08-01,17045,WELLSPAN YORK HOSPITAL,01/19/2022 12:00:00 AM,12/28/2021 12:00:00 AM,120,,
2022-01-24T09-15-30,17045,WELLSPAN YORK HOSPITAL,01/19/2022 12:00:00 AM,12/28/2021 12:00:00 AM,120,,
2022-01-25T09-23-26,17045,WELLSPAN YORK HOSPITAL,01/19/2022 12:00:00 AM,01/18/2022 12:00:00 AM,168,,
2022-01-26T07-35-52,17045,WELLSPAN YORK HOSPITAL,01/19/2022 12:00:00 AM,01/18/2022 12:00:00 AM,168,,
2022-01-27T14-49-32,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,,
2022-01-28T09-28-02,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,,
2022-01-28T13-55-27,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,,
2022-01-28T14-38-48,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,,
2022-01-28T15-43-02,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,,
2022-01-28T17-11-19,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/25/2022 12:00:00 AM,216,,
2022-02-01T09-23-15,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,240,,
2022-02-02T09-09-05,17045,WELLSPAN YORK HOSPITAL,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,144,,
2022-02-04T09-14-55,17045,WELLSPAN YORK HOSPITAL,02/02/2022 12:00:00 AM,01/28/2022 12:00:00 AM,192,,
2022-02-07T09-54-34,17045,WELLSPAN YORK HOSPITAL,02/02/2022 12:00:00 AM,01/28/2022 12:00:00 AM,192,,
2022-02-09T09-41-46,17045,WELLSPAN YORK HOSPITAL,02/02/2022 12:00:00 AM,02/03/2022 12:00:00 AM,192,,
