2021-12-29T09-02-14,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM,,,
2022-01-03T16-32-58,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,,
2022-01-04T16-56-44,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,,
2022-01-04T18-34-57,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,,
2022-01-05T18-07-41,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,,
2022-01-07T08-09-36,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,,72,,
2022-01-10T10-10-35,08401,ATLANTICARE REG MED CTR - CITY CAMP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,,
2022-01-11T08-35-31,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,,120,,
2022-01-12T08-07-48,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,,120,,
2022-01-13T10-07-11,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,,120,,
2022-01-14T15-37-26,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-01-19T08-05-28,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-01-21T18-08-01,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-01-24T09-15-30,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-01-25T09-23-26,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-26T07-35-52,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-27T14-49-32,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-28T09-28-02,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-28T13-55-27,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-28T14-38-48,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-28T15-43-02,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-01-28T17-11-19,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-02-01T09-23-15,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,,
2022-02-02T09-09-05,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-04T09-14-55,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-07T09-54-34,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-09T09-41-46,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-16T18-37-01,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-18T15-54-16,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-18T16-04-21,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-22T09-09-37,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-02-24T09-51-18,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-03-03T09-56-49,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-03-03T10-04-44,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
2022-03-08T14-40-56,08401,ATLANTICARE REG MED CTR - CITY CAMP,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,,
